"OBJECT_ID","S_INFO_WINDCODE","TRADE_DT","S_DQ_OPEN","S_DQ_HIGH","S_DQ_LOW","S_DQ_CLOSE","S_DQ_SETTLE","S_DQ_VOLUME","S_DQ_AMOUNT","S_DQ_OI","S_DQ_OICHANGE","S_DQ_PRESETTLE","S_DQ_CHANGE1","S_DQ_CHANGE2","S_DQ_PCTCHANGE1","S_DQ_PCTCHANGE2","OPDATE","OPMODE"
{80346AF4-3C71-41FE-9A4B-6987A3E849E6},MO2608-P-9400.CFE,"20260603",1170.8,1181.4,1168.6,1181.4,1236,10,119.216,11,6,1271.2,-89.8,-35.2,-7.06,-2.77,2026-06-03 16:14:33,"1"
{9AEA0D82-CC3D-4609-86DE-435B6AD95BBF},MO2606-C-9500.CFE,"20260603",4.6,4.8,2.4,3.4,3.4,1763,69.84,3984,-465,4.4,-1,-1,-22.73,-22.73,2026-06-03 16:14:33,"1"
{A3A47D01-13C4-45FD-BFEC-06BEBBB79AF6},MO2606-C-9100.CFE,"20260603",17,21.6,10,11.8,11.8,5072,889.13,6039,-195,16.2,-4.4,-4.4,-27.16,-27.16,2026-06-03 16:14:33,"1"
{B57676ED-63FB-4817-8B14-7C92B65C7133},MO2612-C-8800.CFE,"20260603",328,364.2,324.2,324.2,321.6,218,745.41,786,56,323,1.2,-1.4,0.37,-0.43,2026-06-03 16:14:33,"1"
{BE713B96-6A4F-466A-B19B-2466416C966C},MO2607-P-9600.CFE,"20260603",1296.6,1296.6,1238,1246.6,1311.2,20,254.318,97,9,1356.4,-109.8,-45.2,-8.09,-3.33,2026-06-03 16:14:33,"1"
{D8C2EB31-559C-4981-8525-7D94010ED46B},MO2608-P-8400.CFE,"20260603",465.2,522.8,443.4,504.4,488.6,49,231.832,117,-5,513,-8.6,-24.4,-1.68,-4.76,2026-06-03 16:14:33,"1"
{D8DF7F95-2A65-4DD7-8DBE-F59E29CF3383},MO2607-P-9800.CFE,"20260603",1508.2,1522.6,1431.4,1447.2,1521,13,190.434,141,12,1547.6,-100.4,-26.6,-6.49,-1.72,2026-06-03 16:14:33,"1"
{EB0611E2-0623-4636-9AA8-D808DD9AAFCD},MO2606-C-8600.CFE,"20260603",90.2,135,73,84.6,84.6,32891,35654.168,12058,-989,89,-4.4,-4.4,-4.94,-4.94,2026-06-03 16:14:33,"1"
{F415F08D-55DC-485E-814C-FE1723CE0CF5},MO2703-C-9800.CFE,"20260603",201.4,216,192,193.6,194.2,153,318.962,423,-60,196.2,-2.6,-2,-1.33,-1.02,2026-06-03 16:14:33,"1"
{53BFF23F-238D-4A95-B14C-9F26CA9286B2},MO2606-C-8700.CFE,"20260603",66.8,98,50,58.8,58.8,15666,12316.35,8250,-829,64.6,-5.8,-5.8,-8.98,-8.98,2026-06-03 16:14:33,"1"
{65ED537A-48C1-43BA-BCE3-0C51A9D7F06B},MO2612-C-9800.CFE,"20260603",145.4,160.6,132.6,138.2,139.4,210,309.854,486,-8,138.4,-0.2,1,-0.14,0.72,2026-06-03 16:14:33,"1"
{663AF93C-DEE2-43F9-9BF2-08A63F2D8D0C},MO2612-C-9600.CFE,"20260603",167.2,186.6,156.2,163.8,163.8,182,308.328,1540,-43,162.8,1,1,0.61,0.61,2026-06-03 16:14:33,"1"
{7803194F-A110-4FCD-BB90-07F22B900F8B},MO2607-C-9400.CFE,"20260603",41,45.6,29,32.4,32.4,571,230.652,650,-11,39,-6.6,-6.6,-16.92,-16.92,2026-06-03 16:14:33,"1"
{8943076E-8BE6-437D-9C89-69148E0436FD},MO2606-C-6000.CFE,"20260603",2437.4,2437.4,2437.4,2437.4,2358.6,6,143.202,262,-3,2336,101.4,22.6,4.34,0.97,2026-06-03 16:14:33,"1"
{9B4A5914-18C1-4936-A566-EA8CB9224638},MO2606-P-8900.CFE,"20260603",573.2,613.8,459.6,561,561,300,1595.038,956,-45,604.4,-43.4,-43.4,-7.18,-7.18,2026-06-03 16:14:33,"1"
{9B94281A-1E95-4B72-9456-6CBFD2064022},MO2606-P-9200.CFE,"20260603",842.4,892.6,723.6,844.8,844.8,277,2172.502,398,-85,883.4,-38.6,-38.6,-4.37,-4.37,2026-06-03 16:14:33,"1"
{9B97EA1D-82CE-4615-8415-F6492BA263BD},MO2606-C-8800.CFE,"20260603",48,70,35,41,41,18888,10459.474,13348,-1352,48,-7,-7,-14.58,-14.58,2026-06-03 16:14:33,"1"
{A3FB85DD-632F-4D5D-9E4F-E7E19C3EF36B},MO2606-P-9500.CFE,"20260603",1137.2,1190,1014.8,1135.4,1143.6,300,3224.102,265,46,1167.8,-32.4,-24.2,-2.77,-2.07,2026-06-03 16:14:33,"1"
{A45308B8-E272-41E4-8371-A9C32F5CD758},MO2608-C-9000.CFE,"20260603",156,176.8,130.6,138.6,140,246,391.884,309,13,150.4,-11.8,-10.4,-7.85,-6.91,2026-06-03 16:14:33,"1"
{ACD4712D-C9BB-4991-9CEF-D7CEE2F75EFE},MO2607-P-8800.CFE,"20260603",661.8,663.2,530.6,613.8,618,451,2699.174,616,46,655.8,-42,-37.8,-6.4,-5.76,2026-06-03 16:14:33,"1"
{B62FC368-985C-4DDE-96B8-835AB186BE21},MO2606-P-9000.CFE,"20260603",660.4,701,538.8,654.2,654.2,357,2131.976,1972,-109,693.2,-39,-39,-5.63,-5.63,2026-06-03 16:14:33,"1"
{D9867EAE-4119-4272-B696-AE28C28FC964},MO2607-C-8100.CFE,"20260603",415.4,502,385.6,414.6,414.6,170,764.342,230,0,403.2,11.4,11.4,2.83,2.83,2026-06-03 16:14:33,"1"
{E28A5F68-4269-4FA1-A7D3-292A48E54E4B},MO2612-P-7400.CFE,"20260603",387.4,391.6,350.2,375.2,375.2,93,340.886,1176,-7,394.2,-19,-19,-4.82,-4.82,2026-06-03 16:14:33,"1"
{F49DB2D1-C4B2-4CF9-88B0-5DCA879BD2B5},MO2607-P-8700.CFE,"20260603",557.8,587.4,466,542.6,542.6,300,1550.636,741,12,582.8,-40.2,-40.2,-6.9,-6.9,2026-06-03 16:14:33,"1"
{F4EDAEBE-9803-4329-A891-012D9CA3B815},MO2606-P-5200.CFE,"20260603",0.6,1,0.6,0.8,0.8,34,0.23,2241,-12,0.8,0,0,0,0,2026-06-03 16:14:33,"1"
{6F63F789-52EE-45C3-BAE9-D730B9EC263F},MO2606-P-6700.CFE,"20260603",1.2,1.2,1,1.2,1.2,20,0.232,560,-5,1.2,0,0,0,0,2026-06-03 16:14:33,"1"
{81058F63-DA11-4DCD-8A31-696DB89F702D},MO2608-C-9100.CFE,"20260603",136.8,162.4,116.2,119.2,121,63,88.276,213,11,128.6,-9.4,-7.6,-7.31,-5.91,2026-06-03 16:14:33,"1"
{A48D8304-A171-4E2D-A41C-AAF943E63DDA},MO2608-C-8500.CFE,"20260603",306.2,350,277,284.6,284.6,75,230.49,122,-4,290.6,-6,-6,-2.06,-2.06,2026-06-03 16:14:33,"1"
{BF8DA8DF-3295-41A2-9C4A-F4A34ED329E4},MO2612-P-10000.CFE,"20260603",,,,2156,2131,0,0,72,0,2153,3,-22,0.14,-1.02,2026-06-03 16:14:33,"1"
{BF953BE5-9772-4CF0-8356-3B51811D0B69},MO2612-P-7000.CFE,"20260603",257.6,260.6,229.2,247,247,177,433.476,881,-7,260.2,-13.2,-13.2,-5.07,-5.07,2026-06-03 16:14:33,"1"
{EC25D20B-F1C6-482F-8FD4-A16B9B026FAE},MO2612-P-9400.CFE,"20260603",1569,1569,1555,1555,1612.8,6,93.72,126,0,1635.8,-80.8,-23,-4.94,-1.41,2026-06-03 16:14:33,"1"
{EC33957A-CDE4-4AF1-B601-F3EF9DB86824},MO2609-C-7000.CFE,"20260603",1265,1336,1265,1336,1253,7,90.19,933,0,1234.2,101.8,18.8,8.25,1.52,2026-06-03 16:14:33,"1"
{54ADBCC8-0ADF-4E6A-AC90-AE04C5DFE84C},MO2608-C-7500.CFE,"20260603",908,970,899.8,940,883.8,15,138.112,11,5,868.4,71.6,15.4,8.25,1.77,2026-06-03 16:14:33,"1"
{6FED0D22-84F0-41BD-89D2-58C256D1A290},MO2609-C-8000.CFE,"20260603",555,631.8,519.2,550.2,551.2,487,2844.646,1908,-23,549,1.2,2.2,0.22,0.4,2026-06-03 16:14:33,"1"
{78B21190-3EF2-4164-A396-291B3EF4DAAB},MO2612-C-7800.CFE,"20260603",714.6,782,676,698.2,698.2,60,434.784,967,-25,701,-2.8,-2.8,-0.4,-0.4,2026-06-03 16:14:33,"1"
{819A305F-9088-4975-8401-8FBDCC2E9FD9},MO2609-P-6800.CFE,"20260603",77.6,83.4,66.8,78.6,78.6,229,170.568,1114,-25,79.2,-0.6,-0.6,-0.76,-0.76,2026-06-03 16:14:33,"1"
{8A255748-ABE3-48DF-A1C6-5C58D173F0D3},MO2703-C-7200.CFE,"20260603",1079.6,1138.2,1079.6,1138.2,1059.2,2,22.178,280,0,1038.6,99.6,20.6,9.59,1.98,2026-06-03 16:14:33,"1"
{8A264E80-30B2-46FF-B112-D192D0F99B96},MO2609-C-9400.CFE,"20260603",132,146.6,111.2,119.4,119.4,629,838.73,1420,101,126.6,-7.2,-7.2,-5.69,-5.69,2026-06-03 16:14:33,"1"
{9360594C-A568-4911-A60D-366CA96BB30D},MO2606-P-7400.CFE,"20260603",5.8,6.2,3.2,4.6,4.6,1342,58.432,4416,-27,5.8,-1.2,-1.2,-20.69,-20.69,2026-06-03 16:14:33,"1"
{9370D848-EFFF-4B35-B8FD-70B712D1A3CC},MO2607-P-9900.CFE,"20260603",1609,1615,1514.4,1555.8,1618.4,26,405.256,140,22,1644.4,-88.6,-26,-5.39,-1.58,2026-06-03 16:14:33,"1"
{9C4CE739-7438-479E-A669-A6C8EFB3E48B},MO2607-C-8300.CFE,"20260603",303.2,380.6,277.2,305,305,2925,10106.92,3623,1415,300.8,4.2,4.2,1.4,1.4,2026-06-03 16:14:33,"1"
{9C50FDC3-D1E3-4CB3-B0B2-06E74C2369E9},MO2703-P-8400.CFE,"20260603",1094.2,1122.8,1043.6,1103.8,1102.4,146,1573.136,368,-3,1098,5.8,4.4,0.53,0.4,2026-06-03 16:14:33,"1"
{BFF52D2F-C4A3-4EB1-B59E-5774966D177F},MO2607-P-8300.CFE,"20260603",337.2,337.2,252.8,304.4,304.4,1726,4908.642,1672,223,332.4,-28,-28,-8.42,-8.42,2026-06-03 16:14:33,"1"
{DA69C8AE-3A33-4D57-9D2E-57B9B7AB52EB},MO2606-P-9900.CFE,"20260603",1545.2,1561,1448.2,1561,1541.4,49,732.596,133,2,1570,-9,-28.6,-0.57,-1.82,2026-06-03 16:14:33,"1"
{DACC261F-3E40-4254-B211-4CFCBD1781DE},MO2612-P-7200.CFE,"20260603",319,322.6,284,322.6,301.6,58,171.212,946,4,316.6,6,-15,1.9,-4.74,2026-06-03 16:14:33,"1"
{F5DCB657-3B03-492B-92EB-D904F05A5AA3},MO2606-C-8400.CFE,"20260603",165.6,236.2,138.2,163.8,163.8,20225,38477.296,7428,-657,159.4,4.4,4.4,2.76,2.76,2026-06-03 16:14:33,"1"
{F5ECD5B5-654B-44F7-AD8C-8EE88BE37E16},MO2608-C-7800.CFE,"20260603",,,,657.8,663,0,0,20,0,652.6,5.2,10.4,0.8,1.59,2026-06-03 16:14:33,"1"
{5564528D-F782-4E52-B8FF-AE57C06817DB},MO2703-C-8400.CFE,"20260603",517.4,561,484,508,512.2,38,200.792,396,2,508.4,-0.4,3.8,-0.08,0.75,2026-06-03 16:14:33,"1"
{55CF8A6E-66BB-4A0E-8310-2C07FD15B0F4},MO2612-P-8200.CFE,"20260603",767.8,767.8,711,760.6,754.8,38,285.42,1125,7,780.4,-19.8,-25.6,-2.54,-3.28,2026-06-03 16:14:33,"1"
{5EC3AAE4-DB60-4774-892A-3924D092C684},MO2703-P-9000.CFE,"20260603",1467.8,1467.8,1467.8,1467.8,1511.2,2,29.356,59,2,1526.8,-59,-15.6,-3.86,-1.02,2026-06-03 16:14:33,"1"
{67BC7C7D-5716-4371-A161-B97B1A679089},MO2609-C-7600.CFE,"20260603",816.6,870.4,753,788,802.2,48,398.684,1086,7,782.2,5.8,20,0.74,2.56,2026-06-03 16:14:33,"1"
{67C104AD-7152-49D9-B328-55DAAD7A2752},MO2609-C-8400.CFE,"20260603",381.4,430.2,341.4,363,363,879,3457.1,2355,35,369.8,-6.8,-6.8,-1.84,-1.84,2026-06-03 16:14:33,"1"
{70B0C132-DF0E-4497-97A0-9433A2A45C79},MO2609-P-7000.CFE,"20260603",105.8,112.8,90,105.2,105.2,262,265.794,1680,18,107,-1.8,-1.8,-1.68,-1.68,2026-06-03 16:14:33,"1"
{70CB2434-8E91-4D51-8C4A-880B40604B94},MO2607-C-8000.CFE,"20260603",470,569.6,444.2,465,482,266,1389.376,572,61,469,-4,13,-0.85,2.77,2026-06-03 16:14:33,"1"
{823F3671-0AC9-43C4-BC2A-E8B98CE3B707},MO2703-P-9800.CFE,"20260603",,,,2263,2152.8,0,0,37,0,2167.8,95.2,-15,4.39,-0.69,2026-06-03 16:14:33,"1"
{8281FB8A-2CCE-4816-80C1-FCFDCD4019D0},MO2612-P-9600.CFE,"20260603",1785,1830,1745,1830,1780.6,4,71.43,402,0,1805.8,24.2,-25.2,1.34,-1.4,2026-06-03 16:14:33,"1"
{8282B244-69A9-4E98-A7EE-EB3C26502445},MO2703-P-6800.CFE,"20260603",313.4,328,289.8,318,318.4,108,333.696,628,64,319.4,-1.4,-1,-0.44,-0.31,2026-06-03 16:14:33,"1"
{8B14A4D6-EC9E-4EFA-9737-343E1EAE4020},MO2703-C-7600.CFE,"20260603",876,898.2,876,898.2,842.8,3,26.724,307,1,832,66.2,10.8,7.96,1.3,2026-06-03 16:14:33,"1"
{9CB25BD6-2568-45C5-998A-C3C3635C0749},MO2703-P-8800.CFE,"20260603",1360.6,1360.6,1310,1323,1364.6,8,106.202,319,2,1380.4,-57.4,-15.8,-4.16,-1.14,2026-06-03 16:14:33,"1"
{9D2B98C4-AA4D-4E2B-BF61-831669612C79},MO2608-P-8200.CFE,"20260603",394.8,404.2,346.8,392.8,385,56,205.986,54,-24,410,-17.2,-25,-4.2,-6.1,2026-06-03 16:14:33,"1"
{AEA31C9A-E4A8-4034-A11D-CF10680FFC89},MO2606-C-5600.CFE,"20260603",2762.4,2882.2,2737.6,2737.6,2768,27,755.876,223,3,2735.6,2,32.4,0.07,1.18,2026-06-03 16:14:33,"1"
{C92AE945-10B2-46A6-AF0C-C060C34DB429},MO2606-C-9200.CFE,"20260603",11.4,14.6,6.8,8.2,8.2,3920,436.42,8621,-334,11.8,-3.6,-3.6,-30.51,-30.51,2026-06-03 16:14:33,"1"
{D21D0674-76AB-4ADC-B422-E040F1B0CB13},MO2606-P-5600.CFE,"20260603",1,1.2,1,1,1,64,0.714,1190,-26,1,0,0,0,0,2026-06-03 16:14:33,"1"
{D263D056-5448-4C99-8270-BB6754BD3CA5},MO2609-C-8600.CFE,"20260603",303,349,272.6,292.2,292.2,1222,3917.346,2753,103,301.4,-9.2,-9.2,-3.05,-3.05,2026-06-03 16:14:33,"1"
{ED1228AB-EE08-4325-8E76-3936472EA7C0},MO2607-C-8700.CFE,"20260603",155,193,131,147.4,147.4,3365,5783.544,3116,107,146.2,1.2,1.2,0.82,0.82,2026-06-03 16:14:33,"1"
{ED72210B-8C3A-4922-951A-A3F85A9B15B2},MO2607-C-8800.CFE,"20260603",120.6,159.8,106.6,120,120,1171,1623.92,1221,113,124.8,-4.8,-4.8,-3.85,-3.85,2026-06-03 16:14:33,"1"
{563B2E8C-1F10-4BF7-8CEB-0FA809E50C74},MO2606-P-6900.CFE,"20260603",1.6,1.6,1.2,1.4,1.6,126,1.808,589,4,1.6,-0.2,0,-12.5,0,2026-06-03 16:14:33,"1"
{5F393243-B1C5-468E-B67A-C3353672396B},MO2612-C-6400.CFE,"20260603",1685.8,1696.8,1685.8,1696.8,1666.2,7,117.54,355,-4,1650.2,46.6,16,2.82,0.97,2026-06-03 16:14:33,"1"
{9DD2536C-509F-4314-B420-6E5D4E430DAC},MO2608-C-9300.CFE,"20260603",103.4,118.6,88.6,88.6,90.6,116,124.222,149,22,98,-9.4,-7.4,-9.59,-7.55,2026-06-03 16:14:33,"1"
{A5DEE433-B3B6-4DC0-BD1F-749492AB7D69},MO2703-C-9200.CFE,"20260603",310,324,288,288,293.8,17,52.346,145,1,297.4,-9.4,-3.6,-3.16,-1.21,2026-06-03 16:14:33,"1"
{A61E336F-AA62-4D86-8006-983FD91A2A64},MO2608-P-7600.CFE,"20260603",182.4,183,154,177,177,158,261.564,805,6,185,-8,-8,-4.32,-4.32,2026-06-03 16:14:33,"1"
{C99227F5-91E7-41B4-A523-C73DCCBB7371},MO2607-P-9200.CFE,"20260603",880.2,983.4,880.2,976,942.8,21,201.61,78,14,988.6,-12.6,-45.8,-1.27,-4.63,2026-06-03 16:14:33,"1"
{C9AD003A-1F81-4F65-BBC4-28D2E51CBA53},MO2608-C-9600.CFE,"20260603",72,78.2,57.2,57.2,59.8,58,41.368,162,12,66.4,-9.2,-6.6,-13.86,-9.94,2026-06-03 16:14:33,"1"
{C9D48E0E-5CC1-44C4-9388-F285B6BFDB2D},MO2703-C-7800.CFE,"20260603",792.6,807.4,723.2,724.8,747.4,16,126.22,337,3,738,-13.2,9.4,-1.79,1.27,2026-06-03 16:14:33,"1"
{DBD37681-3794-4ED4-960E-E8940EBA3066},MO2609-P-8200.CFE,"20260603",513.6,523.6,441.8,497.8,497.8,577,2771.132,954,-10,520,-22.2,-22.2,-4.27,-4.27,2026-06-03 16:14:33,"1"
{E4988CFC-D24A-4243-9EA9-E7AE70EA09FD},MO2703-P-7000.CFE,"20260603",361.6,383.4,356.2,383.4,383.4,51,185.924,490,11,383.6,-0.2,-0.2,-0.05,-0.05,2026-06-03 16:14:33,"1"
{EDDFE617-978F-4C07-8832-C9664ED708F6},MO2612-C-8200.CFE,"20260603",531.6,581,492,515,520,53,290.086,1331,1,520.4,-5.4,-0.4,-1.04,-0.08,2026-06-03 16:14:33,"1"
{F7022C70-4CBC-42DD-B587-9ABB02360A79},MO2703-C-8600.CFE,"20260603",455.6,486,451,451.2,449.4,33,153.442,524,-2,445.6,5.6,3.8,1.26,0.85,2026-06-03 16:14:33,"1"
{FF579784-9DF5-4050-B863-2B719C216750},MO2606-C-7200.CFE,"20260603",1158.4,1278.2,1115.8,1115.8,1170.8,70,842.334,862,-2,1140.6,-24.8,30.2,-2.17,2.65,2026-06-03 16:14:33,"1"
{837C3F7B-F9E8-4A4E-8F28-0B064E0E5CF4},MO2607-P-8500.CFE,"20260603",426.2,450,347.6,412.2,412.2,1033,3999.208,1275,199,445.6,-33.4,-33.4,-7.5,-7.5,2026-06-03 16:14:33,"1"
{8BBA9EDF-19EE-4C36-945D-40DBE7AEC6AD},MO2607-P-9100.CFE,"20260603",,,,879.6,855.8,0,0,87,0,901.4,-21.8,-45.6,-2.42,-5.06,2026-06-03 16:14:33,"1"
{94ED6292-05EB-4635-B5B0-1C09F067E205},MO2608-P-8000.CFE,"20260603",284.8,323,261.4,315,298.8,67,192.266,131,1,320,-5,-21.2,-1.56,-6.63,2026-06-03 16:14:33,"1"
{D303324D-A766-4015-964A-4FDB7D6DC1C0},MO2606-C-9900.CFE,"20260603",3.4,3.4,2.4,2.8,2.8,819,24.368,5094,-37,3.2,-0.4,-0.4,-12.5,-12.5,2026-06-03 16:14:33,"1"
{DC4CC046-6548-4E22-A213-790BCE18D518},MO2606-P-8400.CFE,"20260603",229.6,233.6,143,196,196,20698,36694.896,5725,-97,229,-33,-33,-14.41,-14.41,2026-06-03 16:14:33,"1"
{E5AF16B7-6405-4403-B6A1-5C267BE047D5},MO2607-C-8900.CFE,"20260603",101.2,130,87.2,97.8,97.8,752,824.66,861,180,102.6,-4.8,-4.8,-4.68,-4.68,2026-06-03 16:14:33,"1"
{EE50A328-6F0A-40D0-9EE2-B3C61A11EF7C},MO2612-P-9800.CFE,"20260603",1919.4,1919.4,1919.4,1919.4,1950,3,57.582,54,0,1978,-58.6,-28,-2.96,-1.42,2026-06-03 16:14:33,"1"
{F75662DB-2C18-411E-BF3E-8C994EB9226C},MO2612-P-8400.CFE,"20260603",882,891,813.2,884.6,875.2,29,249.898,390,16,901.8,-17.2,-26.6,-1.91,-2.95,2026-06-03 16:14:33,"1"
{95A2BEAA-4355-4E6D-98EF-2C4EDFDB5263},MO2607-P-7400.CFE,"20260603",52.2,60.8,41.4,50.8,50.8,1248,599.146,2612,8,58,-7.2,-7.2,-12.41,-12.41,2026-06-03 16:14:33,"1"
{C22B432B-61D2-4A0D-9A3C-B80A0804E6D4},MO2612-C-9000.CFE,"20260603",280,310.6,260,263.6,266.4,88,257.618,958,33,272.4,-8.8,-6,-3.23,-2.2,2026-06-03 16:14:33,"1"
{C2574A3F-67B4-4BFC-BD9A-61A951458DAF},MO2609-C-7200.CFE,"20260603",1172,1197.4,1089,1089,1089.4,8,92.44,759,-3,1071.2,17.8,18.2,1.66,1.7,2026-06-03 16:14:33,"1"
{CAEF7002-40E0-42F8-8151-52F53306DFAB},MO2606-P-6800.CFE,"20260603",1.8,1.8,1.4,1.6,1.4,41,0.7,1846,-8,1.6,0,-0.2,0,-12.5,2026-06-03 16:14:33,"1"
{D3F546F0-318E-48ED-822D-B40B1FEB48E8},MO2612-P-7800.CFE,"20260603",556.4,563.2,513.2,542.8,542.8,94,505.326,864,-18,566.2,-23.4,-23.4,-4.13,-4.13,2026-06-03 16:14:33,"1"
{60BD7F1E-D0C5-4A5E-8991-F6E0EEA3CAB5},MO2609-C-9800.CFE,"20260603",83.8,95.2,73,75.2,76.4,359,305.632,949,7,81.6,-6.4,-5.2,-7.84,-6.37,2026-06-03 16:14:33,"1"
{69A0119C-F1C0-4D36-BBEF-B5832C190609},MO2606-C-6200.CFE,"20260603",2264.8,2264.8,2120.4,2137.2,2158.8,25,541.124,256,-4,2136.2,1,22.6,0.05,1.06,2026-06-03 16:14:33,"1"
{7B8105D3-8CD9-41AC-8613-2DF12733EAAF},MO2703-P-8200.CFE,"20260603",959.8,959.8,922.4,922.4,967,6,56.466,365,0,975.8,-53.4,-8.8,-5.47,-0.9,2026-06-03 16:14:33,"1"
{8D17ACA3-BF01-4B12-BBD9-2FA7CE5AEF50},MO2606-C-7100.CFE,"20260603",1313.4,1377.6,1215.6,1240,1268.4,64,835.128,262,-4,1239.4,0.6,29,0.05,2.34,2026-06-03 16:14:33,"1"
{8D433D24-B193-44B7-9C54-26B458C6168D},MO2612-P-6400.CFE,"20260603",127.6,129.2,111.2,121.8,121.8,328,389.304,1557,-66,129.2,-7.4,-7.4,-5.73,-5.73,2026-06-03 16:14:33,"1"
{95F7904F-F173-415B-88CC-0EBE9564C387},MO2607-P-9000.CFE,"20260603",788.4,827.2,700,804.2,772.2,163,1209.134,524,87,817.2,-13,-45,-1.59,-5.51,2026-06-03 16:14:33,"1"
{A7FB856E-6A67-4CC6-A7E6-DB02570C37E4},MO2606-C-8300.CFE,"20260603",207.2,299,184.4,216,216,9813,24322.488,3470,-286,205.4,10.6,10.6,5.16,5.16,2026-06-03 16:14:33,"1"
{B08B884D-17F1-4421-A3C1-92C3057E0118},MO2606-C-8100.CFE,"20260603",332.6,447.6,304.8,344.6,344.6,1952,7494.116,1329,-11,327,17.6,17.6,5.38,5.38,2026-06-03 16:14:33,"1"
{CB966576-4A13-4100-9170-AE35BA62AD22},MO2703-C-6800.CFE,"20260603",,,,1212.8,1308.2,0,0,56,0,1291.4,-78.6,16.8,-6.09,1.3,2026-06-03 16:14:33,"1"
{D4201261-7AE2-4BC1-9CE2-96408BC8D1B9},MO2606-P-9700.CFE,"20260603",1346.4,1379.2,1247.8,1362.4,1342,71,920.798,99,9,1370.8,-8.4,-28.8,-0.61,-2.1,2026-06-03 16:14:33,"1"
{D438FA4E-C062-456B-B710-8F1022D0A10A},MO2606-C-5800.CFE,"20260603",2656.2,2658.6,2514.8,2539.4,2558.4,39,1007.772,175,0,2535.8,3.6,22.6,0.14,0.89,2026-06-03 16:14:33,"1"
{E651ED99-EB25-4BA8-943F-6D1C56A43646},MO2608-C-7900.CFE,"20260603",579.2,579.2,577.2,577.2,596.4,2,11.564,102,0,588.2,-11,8.2,-1.87,1.39,2026-06-03 16:14:33,"1"
{EF9CD9EB-950A-4A6F-AA5B-CC32C7AC95E1},MO2607-P-7700.CFE,"20260603",110,112.4,81,97.6,97.6,463,446.882,1333,-5,111,-13.4,-13.4,-12.07,-12.07,2026-06-03 16:14:33,"1"
{F865BABE-77D0-4C91-A09F-490B473E0905},MO2703-P-9600.CFE,"20260603",,,,2101,1986,0,0,28,0,2016.6,84.4,-30.6,4.19,-1.52,2026-06-03 16:14:33,"1"
{4ED08CB0-5407-49E6-913E-18150E23B5B1},MO2612-C-9400.CFE,"20260603",197.4,220.6,181.6,186,192.4,43,88.19,1079,0,194.8,-8.8,-2.4,-4.52,-1.23,2026-06-03 16:14:33,"1"
{58A1AE82-B632-4820-BCE1-C562B8207F5C},MO2606-C-7900.CFE,"20260603",482.6,611.4,462.8,507.6,506,422,2305.646,1446,9,481.4,26.2,24.6,5.44,5.11,2026-06-03 16:14:33,"1"
{8553DD78-8929-4075-8676-4C8C15475736},MO2607-P-8200.CFE,"20260603",283.6,284.2,212.2,255.6,255.6,1160,2823.79,1544,96,280.6,-25,-25,-8.91,-8.91,2026-06-03 16:14:33,"1"
{8DD0B0F7-70C3-4D29-90AB-6A8DA44D20C2},MO2607-C-7900.CFE,"20260603",530.8,639.6,511.6,530.6,550.6,109,646.598,227,11,530.8,-0.2,19.8,-0.04,3.73,2026-06-03 16:14:33,"1"
{9FD97B60-E9B0-4EAD-926D-B5EAFB4CAEA4},MO2608-C-9700.CFE,"20260603",60,68.4,49.8,51.8,51.8,330,201.382,278,105,59.6,-7.8,-7.8,-13.09,-13.09,2026-06-03 16:14:33,"1"
{A83696EF-DF1E-4781-B237-80B3EED45D26},MO2606-P-7500.CFE,"20260603",9.2,9.2,5.4,7.4,7.4,2846,199.262,5156,-23,9.4,-2,-2,-21.28,-21.28,2026-06-03 16:14:33,"1"
{B10193AA-2705-4916-9DD0-BC11F7141C1C},MO2606-P-7900.CFE,"20260603",52,52,28,39.6,39.6,5965,2189.654,5183,56,50.2,-10.6,-10.6,-21.12,-21.12,2026-06-03 16:14:33,"1"
{BA373BAE-6AC7-4F6F-A0D6-767F06A04A7B},MO2608-P-8600.CFE,"20260603",562.8,592.2,550.2,592.2,610,41,236.126,266,-12,642.4,-50.2,-32.4,-7.81,-5.04,2026-06-03 16:14:33,"1"
{BA530CD6-BD4D-44FB-87F3-457CA32B1F5D},MO2606-C-6800.CFE,"20260603",1527.4,1651.4,1515.6,1550.8,1566.4,48,767.886,578,-6,1537.6,13.2,28.8,0.86,1.87,2026-06-03 16:14:33,"1"
{CBB0DC15-DB4F-47D1-AA49-8609EF9F5163},MO2606-C-6600.CFE,"20260603",1758.8,1884.4,1721.2,1721.2,1759.4,41,745.828,358,-6,1736.8,-15.6,22.6,-0.9,1.3,2026-06-03 16:14:33,"1"
{CC04EF95-C517-4220-B1A7-6FA8D35F4C67},MO2609-P-7200.CFE,"20260603",145.8,151.4,121.8,141.4,140,328,448.226,1605,31,145.6,-4.2,-5.6,-2.88,-3.85,2026-06-03 16:14:33,"1"
{D4EDB669-4832-4FAB-8689-8694EC0ADFE7},MO2609-P-6400.CFE,"20260603",38.6,44.8,36,43,43,158,61.732,767,-22,41.4,1.6,1.6,3.86,3.86,2026-06-03 16:14:33,"1"
{D51662ED-9A15-4DAE-B4ED-55A5D50DE7EB},MO2607-C-9700.CFE,"20260603",20.8,23.6,16,16.2,16.2,494,101.748,655,87,21,-4.8,-4.8,-22.86,-22.86,2026-06-03 16:14:33,"1"
